,,,,,A,49050,GAM-,0540-1,LEARN,Climbing Higher 1,Hear and play back 2nds thru octaves-same root-Major scale,,0540,540
,,,,,A,49100,GAM-,0540-2,PLAY,Climbing Higher 1,Hear and play back 2nds thru octaves-same root-Major scale,,0540,540
,,,,,A,49150,GAM-,0540-3,QUIZ,Climbing Higher 1,Hear and play back 2nds thru octaves-same root-Major scale,,0540,540
,,,,,A,49200,GAM-,1930-1,LEARN,MIDI Melody Mimic 2,"Hear, then play back 4-note patterns in C, F and G Major, 2nds and 3rds",,1930,1930
,,,,,A,49250,GAM-,1930-2,PLAY,MIDI Melody Mimic 2,"Hear, then play back 4-note patterns in C, F and G Major, 2nds and 3rds",,1930,1930
,,,,,A,49300,GAM-,1930-3,QUIZ,MIDI Melody Mimic 2,"Hear, then play back 4-note patterns in C, F and G Major, 2nds and 3rds",,1930,1930
,LIFE,315A,Level 3,Assignment 3,A,49350,GAM-,0650-1,LEARN,Falling Chords 1,Visually identify tonic and dominant chords in C and G Major,,0650,650
,,,,,A,49400,GAM-,0650-2,PLAY,Falling Chords 1,Visually identify tonic and dominant chords in C and G Major,,0650,650
,,,,,A,49450,GAM-,0650-3,QUIZ,Falling Chords 1,Visually identify tonic and dominant chords in C and G Major,,0650,650
,,,,,A,49500,GAM-,0570-1,LEARN,Cosmic Key Signatures 1,"Identify C, G and F Major key signatures",,0570,570
,,,,,A,49550,GAM-,0570-2,PLAY,Cosmic Key Signatures 1,"Identify C, G and F Major key signatures",,0570,570
,,,,,A,49600,GAM-,0570-3,QUIZ,Cosmic Key Signatures 1,"Identify C, G and F Major key signatures",,0570,570
,,,,,A,49650,GAM-,1120-1,LEARN,Harmony Pix 1,Hear a 4-chord progression of I and V7 chords. Same or different from what is seen?,,1120,1120
,,,,,A,49700,GAM-,1120-2,PLAY,Harmony Pix 1,Hear a 4-chord progression of I and V7 chords. Same or different from what is seen?,,1120,1120
,,,,,A,49750,GAM-,1120-3,QUIZ,Harmony Pix 1,Hear a 4-chord progression of I and V7 chords. Same or different from what is seen?,,1120,1120
,,,,,A,49800,GAM-,3990-1,LEARN,Underwater Clef Hanger,See a note on a line or space. Which clef makes it the displayed letter name?,,3990,3990
,,,,,A,49850,GAM-,3990-2,PLAY,Underwater Clef Hanger,See a note on a line or space. Which clef makes it the displayed letter name?,,3990,3990
,,,,,A,49900,GAM-,3990-3,QUIZ,Underwater Clef Hanger,See a note on a line or space. Which clef makes it the displayed letter name?,,3990,3990
,,,,,A,49950,GAM-,2280-1,LEARN,Musical Memory Challenge 1,"Hear, then playback random patterns in the C Major Scale",,2280,2280
,,,,,A,50000,GAM-,2280-2,PLAY,Musical Memory Challenge 1,"Hear, then playback random patterns in the C Major Scale",,2280,2280
,,,,,A,50050,GAM-,2280-3,QUIZ,Musical Memory Challenge 1,"Hear, then playback random patterns in the C Major Scale",,2280,2280
,,,,,A,50100,GAM-,0370-1,LEARN,Cannon Intervals 2,"Identify 5ths, 6ths, 7ths & octaves on the keyboard and the staff",,0370,370
,,,,,A,50150,GAM-,0370-2,PLAY,Cannon Intervals 2,"Identify 5ths, 6ths, 7ths & octaves on the keyboard and the staff",,0370,370
,,,,,A,50200,GAM-,0370-3,QUIZ,Cannon Intervals 2,"Identify 5ths, 6ths, 7ths & octaves on the keyboard and the staff",,0370,370
,,,,,A,50250,GAM-,1010-1,LEARN,Grand Staff Guide Notes 4,Read & play the five C's on the onscreen keyboard,,1010,1010
,,,,,A,50300,GAM-,1010-2,PLAY,Grand Staff Guide Notes 4,Read & play the five C's on the onscreen keyboard,,1010,1010
,,,,,A,50350,GAM-,1010-3,QUIZ,Grand Staff Guide Notes 4,Read & play the five C's on the onscreen keyboard,,1010,1010
,,,,,A,50400,GAM-,2960-5,REVIEW,Rhythm Factory 2,Hear and see a 2-measure rhythm--are they the same or different? Quarter notes & eighth-note pairs 4/4,,2960,2960
,LIFE,320A,Level 3,Assignment 4,A,50450,GAM-,0930-1,LEARN,Grand Staff Alphabet 1,Name Grand Staff Lines and Spaces,,0930,930
,,,,,A,50500,GAM-,0930-2,PLAY,Grand Staff Alphabet 1,Name Grand Staff Lines and Spaces,,0930,930
,,,,,A,50550,GAM-,0930-3,QUIZ,Grand Staff Alphabet 1,Name Grand Staff Lines and Spaces,,0930,930
,,,,,A,50600,GAM-,0930-4,CHALLENGE,Grand Staff Alphabet 1,Name Grand Staff Lines and Spaces,,0930,930
,,,,,A,50650,GAM-,3930-1,LEARN,Tumble Triads 2,Aurally identify chord quality and answer by clicking the written triad:  Major and minor,,3930,3930
,,,,,A,50700,GAM-,3930-2,PLAY,Tumble Triads 2,Aurally identify chord quality and answer by clicking the written triad:  Major and minor,,3930,3930
,,,,,A,50750,GAM-,3930-3,QUIZ,Tumble Triads 2,Aurally identify chord quality and answer by clicking the written triad:  Major and minor,,3930,3930
,,,,,A,50800,GAM-,3930-4,CHALLENGE,Tumble Triads 2,Aurally identify chord quality and answer by clicking the written triad:  Major and minor,,3930,3930
,,,,,A,50850,GAM-,3050-1,LEARN,Rhythm Pix 4,"Is this rhythm the same or different from the one you hear? Quarter notes, rests, dotted quarter-eighth note  ",,3050,3050
,,,,,A,50900,GAM-,3050-2,PLAY,Rhythm Pix 4,"Is this rhythm the same or different from the one you hear? Quarter notes, rests, dotted quarter-eighth note  ",,3050,3050
,,,,,A,50950,GAM-,3050-3,QUIZ,Rhythm Pix 4,"Is this rhythm the same or different from the one you hear? Quarter notes, rests, dotted quarter-eighth note  ",,3050,3050
,,,,,A,51000,GAM-,2820-1,LEARN,Pentascale Toolbox 2,Visually identify C G F D Major and minor pentascales ,,2820,2820
,,,,,A,51050,GAM-,2820-2,PLAY,Pentascale Toolbox 2,Visually identify C G F D Major and minor pentascales ,,2820,2820
,,,,,A,51100,GAM-,2820-3,QUIZ,Pentascale Toolbox 2,Visually identify C G F D Major and minor pentascales ,,2820,2820
,,,,,A,51150,GAM-,1380-1,LEARN,Interval Rockets 1,"Identify 2nds, 3rds, 4ths, 5ths, 6ths, 7ths & 8ve on the staff",,1380,1380
,,,,,A,51200,GAM-,1380-2,PLAY,Interval Rockets 1,"Identify 2nds, 3rds, 4ths, 5ths, 6ths, 7ths & 8ve on the staff",,1380,1380
,,,,,A,51250,GAM-,1380-3,QUIZ,Interval Rockets 1,"Identify 2nds, 3rds, 4ths, 5ths, 6ths, 7ths & 8ve on the staff",,1380,1380
,,,,,A,51300,GAM-,0030-1,LEARN,60 Second Club 2,Rapidly read & play grand staff # and b notes on the on-screen keyboard-timed,,0030,30
,,,,,A,51350,GAM-,0030-2,PLAY,60 Second Club 2,Rapidly read & play grand staff # and b notes on the on-screen keyboard-timed,,0030,30
,,,,,A,51400,GAM-,0030-3,QUIZ,60 Second Club 2,Rapidly read & play grand staff # and b notes on the on-screen keyboard-timed,,0030,30
,,,,,A,51450,GAM-,0030-4,CHALLENGE,60 Second Club 2,Rapidly read & play grand staff # and b notes on the on-screen keyboard-timed,,0030,30
,,,,,A,51500,GAM-,1040-1,LEARN,MIDI Grand Staff Hoops 1,Read & play grand staff white keys on a MIDI keyboard,,1040,1040
,,,,,A,51550,GAM-,1040-2,PLAY,MIDI Grand Staff Hoops 1,Read & play grand staff white keys on a MIDI keyboard,,1040,1040
,,,,,A,51600,GAM-,1040-3,QUIZ,MIDI Grand Staff Hoops 1,Read & play grand staff white keys on a MIDI keyboard,,1040,1040
,,,,,A,51650,GAM-,1040-4,CHALLENGE,MIDI Grand Staff Hoops 1,Read & play grand staff white keys on a MIDI keyboard,,1040,1040
,LIFE,325A,Level 3,Assignment 5 - Skill Check,A,51700,GAM-,1120-5,REVIEW,Harmony Pix 1,Hear a 4-chord progression of I and V7 chords. Same or different from what is seen?,,1120,1120
,,,,,A,51750,GAM-,3930-5,REVIEW,Tumble Triads 2,Aurally identify chord quality and answer by clicking the written triad:  Major and minor,,3930,3930
,,,,,A,51800,GAM-,3180-5,REVIEW,Rhythm Regatta 4,Which one-measure rhythm is played?  Quarter tied to eighth-note pairs,,3180,3180
,,,,,A,51850,GAM-,2990-5,REVIEW,Rhythm Finder 1,Rhythmic dictation in patterns including 8th-note pairs,,2990,2990
,,,,,A,51900,GAM-,0570-5,REVIEW,Cosmic Key Signatures 1,"Identify C, G and F Major key signatures",,0570,570
,,,,,A,51950,GAM-,0650-5,REVIEW,Falling Chords 1,Visually identify tonic and dominant chords in C and G Major,,0650,650
,,,,,A,52000,GAM-,0240-5,REVIEW,Beat the Clock - Triads 4,"Play triads on the onscreen keyboard: d, e and a minor",,0240,240
,,,,,A,52050,GAM-,1930-5,REVIEW,MIDI Melody Mimic 2,"Hear, then play back 4-note patterns in C, F and G Major, 2nds and 3rds",,1930,1930
,,,,,A,52100,GAM-,1790,PLAY,Major/minor Triad Match 1,Matching major and minor triads in a popular game format - untimed,,1790,1790
,LIFE,330A,Level 3,Assignment 6,A,52150,GAM-,1170-1,LEARN,Hearing Triads 1 ,Hear a 4-chord pattern of Major and minor triads and define the quality of each chord.,,1170,1170
,,,,,A,52200,GAM-,1170-2,PLAY,Hearing Triads 1 ,Hear a 4-chord pattern of Major and minor triads and define the quality of each chord.,,1170,1170
,,,,,A,52250,GAM-,1170-3,QUIZ,Hearing Triads 1 ,Hear a 4-chord pattern of Major and minor triads and define the quality of each chord.,,1170,1170
,,,,,A,52300,GAM-,0910-1,LEARN,Floating Triads 1,See and name Major triads starting on white keys,,0910,910
,,,,,A,52350,GAM-,0910-2,PLAY,Floating Triads 1,See and name Major triads starting on white keys,,0910,910
,,,,,A,52400,GAM-,0910-3,QUIZ,Floating Triads 1,See and name Major triads starting on white keys,,0910,910
,,,,,A,52450,GAM-,0660-1,LEARN,Falling Chords 2,"Visually identify I, IV and V chords in C and G Major",,0660,660
,,,,,A,52500,GAM-,0660-2,PLAY,Falling Chords 2,"Visually identify I, IV and V chords in C and G Major",,0660,660
,,,,,A,52550,GAM-,0660-3,QUIZ,Falling Chords 2,"Visually identify I, IV and V chords in C and G Major",,0660,660
,,,,,A,52600,GAM-,1210-1,LEARN,Hot Air Rhythms 2,"See 2 rhythms, choose which one you hear.  Quarter notes, dotted quarter-eighth notes ",,1210,1210
,,,,,A,52650,GAM-,1210-2,PLAY,Hot Air Rhythms 2,"See 2 rhythms, choose which one you hear.  Quarter notes, dotted quarter-eighth notes ",,1210,1210
,,,,,A,52700,GAM-,1210-3,QUIZ,Hot Air Rhythms 2,"See 2 rhythms, choose which one you hear.  Quarter notes, dotted quarter-eighth notes ",,1210,1210
,,,,,A,52750,GAM-,2290-1,LEARN,Musical Memory Keybd Challenge 1,"Hear, then play back random patterns of notes from the C Major scale-onscreen keyboard",,2290,2290
,,,,,A,52800,GAM-,2290-2,PLAY,Musical Memory Keybd Challenge 1,"Hear, then play back random patterns of notes from the C Major scale-onscreen keyboard",,2290,2290
,,,,,A,52850,GAM-,2290-3,QUIZ,Musical Memory Keybd Challenge 1,"Hear, then play back random patterns of notes from the C Major scale-onscreen keyboard",,2290,2290
,,,,,A,52900,GAM-,1380-5,REVIEW,Interval Rockets 1,"Identify 2nds, 3rds, 4ths, 5ths, 6ths, 7ths & 8ve on the staff",,1380,1380
,,,,,A,52950,GAM-,0030-5,REVIEW,60 Second Club 2,Rapidly read & play grand staff # and b notes on the on-screen keyboard-timed,,0030,30
,,,,,A,53000,GAM-,2330-1,LEARN,MIDI Mystery Triads 1,"See the root and play the Major triad on a MIDI keyboard. C,G,F,D,A,E",,2330,2330
,,,,,A,53050,GAM-,2330-2,PLAY,MIDI Mystery Triads 1,"See the root and play the Major triad on a MIDI keyboard. C,G,F,D,A,E",,2330,2330
,,,,,A,53100,GAM-,2330-3,QUIZ,MIDI Mystery Triads 1,"See the root and play the Major triad on a MIDI keyboard. C,G,F,D,A,E",,2330,2330
,LIFE,335A,Level 3,Assignment 7,A,53150,GAM-,2970-1,LEARN,Rhythm Factory 3,"Hear & see a 2-measure rhythm.  Are they the same or different? Quarter notes & rests, eighth note pairs",,2970,2970
,,,,,A,53200,GAM-,2970-2,PLAY,Rhythm Factory 3,"Hear & see a 2-measure rhythm.  Are they the same or different? Quarter notes & rests, eighth note pairs",,2970,2970
,,,,,A,53250,GAM-,2970-3,QUIZ,Rhythm Factory 3,"Hear & see a 2-measure rhythm.  Are they the same or different? Quarter notes & rests, eighth note pairs",,2970,2970
,,,,,A,53300,GAM-,1140-1,LEARN,Harmony Puzzle 1,Hear 4 chord progressions. Match each progression to the correct chord symbols. I & V7,,1140,1140
,,,,,A,53350,GAM-,1140-2,PLAY,Harmony Puzzle 1,Hear 4 chord progressions. Match each progression to the correct chord symbols. I & V7,,1140,1140
,,,,,A,53400,GAM-,1140-3,QUIZ,Harmony Puzzle 1,Hear 4 chord progressions. Match each progression to the correct chord symbols. I & V7,,1140,1140
,,,,,A,53450,GAM-,2390-2,PLAY,Note Flakes 1,Read and name all treble notes,,2390,2390
,,,,,A,53500,GAM-,2390-3,QUIZ,Note Flakes 1,Read and name all treble notes,,2390,2390
,,,,,A,53550,GAM-,3100-1,LEARN,Rhythm Pop 4,"How many beats? - Adds dotted quarter, eighth note & rest, plus eighth-note pairs",,3100,3100
,,,,,A,53600,GAM-,3100-2,PLAY,Rhythm Pop 4,"How many beats? - Adds dotted quarter, eighth note & rest, plus eighth-note pairs",,3100,3100
,,,,,A,53650,GAM-,3100-3,QUIZ,Rhythm Pop 4,"How many beats? - Adds dotted quarter, eighth note & rest, plus eighth-note pairs",,3100,3100
,,,,,A,53700,GAM-,3050-5,REVIEW,Rhythm Pix 4,"Is this rhythm the same or different from the one you hear? Quarter notes, rests, dotted quarter-eighth note  ",,3050,3050
,,,,,A,53750,GAM-,2830-1,LEARN,Pentascale Toolbox 3,Visually identify D A E F Major and minor pentascales ,,2830,2830
,,,,,A,53800,GAM-,2830-2,PLAY,Pentascale Toolbox 3,Visually identify D A E F Major and minor pentascales ,,2830,2830
,,,,,A,53850,GAM-,2830-3,QUIZ,Pentascale Toolbox 3,Visually identify D A E F Major and minor pentascales ,,2830,2830
,,,,,A,53900,GAM-,3190-1,LEARN,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes",,3190,3190
,,,,,A,53950,GAM-,3190-2,PLAY,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes",,3190,3190
,,,,,A,54000,GAM-,3190-3,QUIZ,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes",,3190,3190
,,,,,A,54050,GAM-,0950-1,LEARN,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves,,0950,950
,,,,,A,54100,GAM-,0950-2,PLAY,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves,,0950,950
,,,,,A,54150,GAM-,0950-3,QUIZ,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves,,0950,950
,,,,,A,54200,GAM-,0950-4,CHALLENGE,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves,,0950,950
,LIFE,340A,Level 3,Assignment 8,A,54250,GAM-,1510-1,LEARN,Jingle Notes 3,Identify and name three ledger lines above the treble staff,,1510,1510
,,,,,A,54300,GAM-,1510-2,PLAY,Jingle Notes 3,Identify and name three ledger lines above the treble staff,,1510,1510
,,,,,A,54350,GAM-,1510-3,QUIZ,Jingle Notes 3,Identify and name three ledger lines above the treble staff,,1510,1510
,,,,,A,54400,GAM-,1510-4,CHALLENGE,Jingle Notes 3,Identify and name three ledger lines above the treble staff,,1510,1510
,,,,,A,54450,GAM-,2850-1,LEARN,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played,,2850,2850
,,,,,A,54500,GAM-,2850-2,PLAY,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played,,2850,2850
,,,,,A,54550,GAM-,2850-3,QUIZ,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played,,2850,2850
,,,,,A,54600,GAM-,3230-1,LEARN,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs",,3230,3230
,,,,,A,54650,GAM-,3230-2,PLAY,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs",,3230,3230
,,,,,A,54700,GAM-,3230-3,QUIZ,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs",,3230,3230
,,,,,A,54750,GAM-,3290-1,LEARN,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation,,3290,3290
,,,,,A,54800,GAM-,3290-2,PLAY,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation,,3290,3290
,,,,,A,54850,GAM-,3290-3,QUIZ,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation,,3290,3290
,,,,,A,54900,GAM-,0910-5,REVIEW,Floating Triads 1,See and name Major triads starting on white keys,,0910,910
,,,,,A,54950,GAM-,0370-5,REVIEW,Cannon Intervals 2,"Identify 5ths, 6ths, 7ths & octaves on the keyboard and the staff",,0370,370
,,,,,A,55000,GAM-,0540-5,REVIEW,Climbing Higher 1,Hear and play back 2nds thru octaves-same root-Major scale,,0540,540
,LIFE,345A,Level 3,Assignment 9,A,55050,GAM-,0730-1,LEARN,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game,,0730,730
,,,,,A,55100,GAM-,0730-2,PLAY,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game,,0730,730
,,,,,A,55150,GAM-,0730-3,QUIZ,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game,,0730,730
,,,,,A,55200,GAM-,0610-1,LEARN,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,0610,610
,,,,,A,55250,GAM-,0610-2,PLAY,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,0610,610
,,,,,A,55300,GAM-,0610-3,QUIZ,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,0610,610
,,,,,A,55350,GAM-,2070-1,LEARN,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.,,2070,2070
,,,,,A,55400,GAM-,2070-2,PLAY,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.,,2070,2070
,,,,,A,55450,GAM-,2070-3,QUIZ,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.,,2070,2070
,,,,,A,55500,GAM-,1160-1,LEARN,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths",,1160,1160
,,,,,A,55550,GAM-,1160-2,PLAY,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths",,1160,1160
,,,,,A,55600,GAM-,1160-3,QUIZ,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths",,1160,1160
,,,,,A,55650,GAM-,1170-5,REVIEW,Hearing Triads 1 ,Hear a 4-chord pattern of Major and minor triads and define the quality of each chord.,,1170,1170
,,,,,A,55700,GAM-,1530-1,LEARN,Jingle Notes 4,Identify and name three ledger lines below the bass staff,,1530,1530
,,,,,A,55750,GAM-,1530-2,PLAY,Jingle Notes 4,Identify and name three ledger lines below the bass staff,,1530,1530
,,,,,A,55800,GAM-,1530-3,QUIZ,Jingle Notes 4,Identify and name three ledger lines below the bass staff,,1530,1530
,,,,,A,55850,GAM-,1530-4,CHALLENGE,Jingle Notes 4,Identify and name three ledger lines below the bass staff,,1530,1530
,,,,,A,55900,GAM-,0050-1,LEARN,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,0050,50
,,,,,A,55950,GAM-,0050-2,PLAY,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,0050,50
,,,,,A,56000,GAM-,0050-3,QUIZ,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,0050,50
,,,,,A,56050,GAM-,0050-4,CHALLENGE,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,0050,50
,LIFE,350A,Level 3,Assignment 10 - Skill Check,A,56100,GAM-,3100-5,REVIEW,Rhythm Pop 4,"How many beats? - Adds dotted quarter, eighth note & rest, plus eighth-note pairs",,3100,3100
,,,,,A,56150,GAM-,2850-5,REVIEW,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played,,2850,2850
,,,,,A,56200,GAM-,0660-5,REVIEW,Falling Chords 2,"Visually identify I, IV and V chords in C and G Major",,0660,660
,,,,,A,56250,GAM-,1140-5,REVIEW,Harmony Puzzle 1,Hear 4 chord progressions. Match each progression to the correct chord symbols. I & V7,,1140,1140
,,,,,A,56300,GAM-,1210-5,REVIEW,Hot Air Rhythms 2,"See 2 rhythms, choose which one you hear.  Quarter notes, dotted quarter-eighth notes ",,1210,1210
,,,,,A,56350,GAM-,2290-5,REVIEW,Musical Memory Keybd Challenge 1,"Hear, then play back random patterns of notes from the C Major scale-onscreen keyboard",,2290,2290
,,,,,A,56400,GAM-,3990-5,REVIEW,Underwater Clef Hanger,See a note on a line or space. Which clef makes it the displayed letter name?,,3990,3990
,,,,,A,56450,GAM-,3190-5,REVIEW,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes",,3190,3190
,,,,,A,56500,GAM-,2830-5,REVIEW,Pentascale Toolbox 3,Visually identify D A E F Major and minor pentascales ,,2830,2830
,,,,,A,56550,GAM-,1800-2,PLAY,Major/minor Triad Match 2,Matching major and minor triads in a popular game format - timed,,1800,1800
,LIFE,355A,Level 3,Assignment 11,A,56600,GAM-,3860-1,LEARN,Triad Launch 1,Write major triads starting on white keys,,3860,3860
,,,,,A,56650,GAM-,3860-2,PLAY,Triad Launch 1,Write major triads starting on white keys,,3860,3860
,,,,,A,56700,GAM-,3860-3,QUIZ,Triad Launch 1,Write major triads starting on white keys,,3860,3860
,,,,,A,56750,GAM-,2410-2,PLAY,Note Flakes 2,See several notes on bass staff.  Which note is the letter shown?,,2410,2410
,,,,,A,56800,GAM-,2410-3,QUIZ,Note Flakes 2,See several notes on bass staff.  Which note is the letter shown?,,2410,2410
,,,,,A,56850,GAM-,3870-1,LEARN,Triad Launch 2,Write minor triads starting on white keys,,3870,3870
,,,,,A,56900,GAM-,3870-2,PLAY,Triad Launch 2,Write minor triads starting on white keys,,3870,3870
,,,,,A,56950,GAM-,3870-3,QUIZ,Triad Launch 2,Write minor triads starting on white keys,,3870,3870
,,,,,A,57000,GAM-,0520-1,LEARN,Climbing High 2,"Minor pentascales--hear and play back 2nds, 3rds, 4ths, 5ths - same root",,0520,520
,,,,,A,57050,GAM-,0520-2,PLAY,Climbing High 2,"Minor pentascales--hear and play back 2nds, 3rds, 4ths, 5ths - same root",,0520,520
,,,,,A,57100,GAM-,0520-3,QUIZ,Climbing High 2,"Minor pentascales--hear and play back 2nds, 3rds, 4ths, 5ths - same root",,0520,520
,,,,,A,57150,GAM-,2490-1,LEARN,Order Me Up 1,Name the order of the flats as they appear in key signatures,,2490,2490
,,,,,A,57200,GAM-,2490-2,PLAY,Order Me Up 1,Name the order of the flats as they appear in key signatures,,2490,2490
,,,,,A,57250,GAM-,2490-3,QUIZ,Order Me Up 1,Name the order of the flats as they appear in key signatures,,2490,2490
,,,,,A,57300,GAM-,3790-1,LEARN,Surfin' Rhythms 1,See 3 rhythms.  Which one is played? Quarter notes & eighth-note pairs 4/4 & 3/4,,3790,3790
,,,,,A,57350,GAM-,3790-2,PLAY,Surfin' Rhythms 1,See 3 rhythms.  Which one is played? Quarter notes & eighth-note pairs 4/4 & 3/4,,3790,3790
,,,,,A,57400,GAM-,3790-3,QUIZ,Surfin' Rhythms 1,See 3 rhythms.  Which one is played? Quarter notes & eighth-note pairs 4/4 & 3/4,,3790,3790
,,,,,A,57450,GAM-,0950-5,REVIEW,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves,,0950,950
,,,,,A,57500,GAM-,2480-3,QUIZ,MIDI Octave Playback 1,Hear & play back random patterns in the C Major scale on a MIDI keyboard,,2480,2480
,LIFE,360A,Level 3,Assignment 12,A,57550,GAM-,0140-1,LEARN,Beat the Clock - Intervals 2,"Given the first note, play half steps and whole steps on the onscreen keyboard",,0140,140
,,,,,A,57600,GAM-,0140-2,PLAY,Beat the Clock - Intervals 2,"Given the first note, play half steps and whole steps on the onscreen keyboard",,0140,140
,,,,,A,57650,GAM-,0140-3,QUIZ,Beat the Clock - Intervals 2,"Given the first note, play half steps and whole steps on the onscreen keyboard",,0140,140
,,,,,A,57700,GAM-,0580-1,LEARN,Cosmic Key Signatures 2,"Identify D, A and E Major key signatures",,0580,580
,,,,,A,57750,GAM-,0580-2,PLAY,Cosmic Key Signatures 2,"Identify D, A and E Major key signatures",,0580,580
,,,,,A,57800,GAM-,0580-3,QUIZ,Cosmic Key Signatures 2,"Identify D, A and E Major key signatures",,0580,580
,,,,,A,57850,GAM-,3290-5,REVIEW,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation,,3290,3290
,,,,,A,57900,GAM-,2430-1,LEARN,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,2430,2430
,,,,,A,57950,GAM-,2430-2,PLAY,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,2430,2430
,,,,,A,58000,GAM-,2430-3,QUIZ,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,2430,2430
,,,,,A,58050,GAM-,2500-1,LEARN,Order Me Up 2,Name the order of the sharps as they appear in key signatures,,2500,2500
,,,,,A,58100,GAM-,2500-2,PLAY,Order Me Up 2,Name the order of the sharps as they appear in key signatures,,2500,2500
,,,,,A,58150,GAM-,2500-3,QUIZ,Order Me Up 2,Name the order of the sharps as they appear in key signatures,,2500,2500
,,,,,A,58200,GAM-,3230-5,REVIEW,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs",,3230,3230
,,,,,A,58250,GAM-,0350-1,LEARN,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard,,0350,350
,,,,,A,58300,GAM-,0350-2,PLAY,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard,,0350,350
,,,,,A,58350,GAM-,0350-3,QUIZ,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard,,0350,350
,,,,,A,58400,GAM-,0350-4,CHALLENGE,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard,,0350,350
,LIFE,365A,Level 3,Assignment 13,A,58450,GAM-,2070-5,REVIEW,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.,,2070,2070
,,,,,A,58500,GAM-,3000-1,LEARN,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,3000,3000
,,,,,A,58550,GAM-,3000-2,PLAY,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,3000,3000
,,,,,A,58600,GAM-,3000-3,QUIZ,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,3000,3000
