,,,,,A,50700,GAM-,3050-1,LEARN,Rhythm Pix 4,"Is this rhythm the same or different from the one you hear? Quarter notes, rests, dotted quarter-eighth note  "
,,,,,A,50750,GAM-,3050-2,PLAY,Rhythm Pix 4,"Is this rhythm the same or different from the one you hear? Quarter notes, rests, dotted quarter-eighth note  "
,,,,,A,50800,GAM-,3050-3,QUIZ,Rhythm Pix 4,"Is this rhythm the same or different from the one you hear? Quarter notes, rests, dotted quarter-eighth note  "
,,,,,A,50850,GAM-,2820-1,LEARN,Pentascale Toolbox 2,Visually identify C G F D Major and minor pentascales 
,,,,,A,50900,GAM-,2820-2,PLAY,Pentascale Toolbox 2,Visually identify C G F D Major and minor pentascales 
,,,,,A,50950,GAM-,2820-3,QUIZ,Pentascale Toolbox 2,Visually identify C G F D Major and minor pentascales 
,,,,,A,51000,GAM-,1380-1,LEARN,Interval Rockets 1,"Identify 2nds, 3rds, 4ths, 5ths, 6ths, 7ths & 8ve on the staff"
,,,,,A,51050,GAM-,1380-2,PLAY,Interval Rockets 1,"Identify 2nds, 3rds, 4ths, 5ths, 6ths, 7ths & 8ve on the staff"
,,,,,A,51100,GAM-,1380-3,QUIZ,Interval Rockets 1,"Identify 2nds, 3rds, 4ths, 5ths, 6ths, 7ths & 8ve on the staff"
,,,,,A,51150,GAM-,0040-1,LEARN,60 Second Club 2 S,Rapidly read & play grand staff # and b notes on the on-screen keyboard-timed
,,,,,A,51200,GAM-,0040-2,PLAY,60 Second Club 2 S,Rapidly read & play grand staff # and b notes on the on-screen keyboard-timed
,,,,,A,51250,GAM-,0040-3,QUIZ,60 Second Club 2 S,Rapidly read & play grand staff # and b notes on the on-screen keyboard-timed
,,,,,A,51300,GAM-,0040-4,CHALLENGE,60 Second Club 2 S,Rapidly read & play grand staff # and b notes on the on-screen keyboard-timed
,,,,,A,51350,GAM-,1040-1,LEARN,MIDI Grand Staff Hoops 1,Read & play grand staff white keys on a MIDI keyboard
,,,,,A,51400,GAM-,1040-2,PLAY,MIDI Grand Staff Hoops 1,Read & play grand staff white keys on a MIDI keyboard
,,,,,A,51450,GAM-,1040-3,QUIZ,MIDI Grand Staff Hoops 1,Read & play grand staff white keys on a MIDI keyboard
,,,,,A,51500,GAM-,1040-4,CHALLENGE,MIDI Grand Staff Hoops 1,Read & play grand staff white keys on a MIDI keyboard
,SOL,325A,Level 3,Assignment 5 - Skill Check,A,51550,GAM-,1120-5,REVIEW,Harmony Pix 1,Hear a 4-chord progression of I and V7 chords. Same or different from what is seen?
,,,,,A,51600,GAM-,3930-5,REVIEW,Tumble Triads 2,Aurally identify chord quality and answer by clicking the written triad:  Major and minor
,,,,,A,51650,GAM-,3180-6,REV2,Rhythm Regatta 4,Which one-measure rhythm is played?  Quarter tied to eighth-note pairs
,,,,,A,51700,GAM-,2990-5,REVIEW,Rhythm Finder 1,Rhythmic dictation in patterns including 8th-note pairs
,,,,,A,51750,GAM-,0570-6,REV2,Cosmic Key Signatures 1,"Identify C, G and F Major key signatures"
,,,,,A,51800,GAM-,0650-5,REVIEW,Falling Chords 1,Visually identify tonic and dominant chords in C and G Major
,,,,,A,51850,GAM-,0240-5,REVIEW,Beat the Clock - Triads 4,"Play triads on the onscreen keyboard: d, e and a minor"
,,,,,A,51900,GAM-,1930-6,REV2,MIDI Melody Mimic 2,"Hear, then play back 4-note patterns in C, F and G Major, 2nds and 3rds"
,,,,,A,51950,GAM-,1790,PLAY,Major/minor Triad Match 1,Matching major and minor triads in a popular game format - untimed
,SOL,330A,Level 3,Assignment 6,A,52000,GAM-,1170-1,LEARN,Hearing Triads 1 ,Hear a 4-chord pattern of Major and minor triads and define the quality of each chord.
,,,,,A,52050,GAM-,1170-2,PLAY,Hearing Triads 1 ,Hear a 4-chord pattern of Major and minor triads and define the quality of each chord.
,,,,,A,52100,GAM-,1170-3,QUIZ,Hearing Triads 1 ,Hear a 4-chord pattern of Major and minor triads and define the quality of each chord.
,,,,,A,52150,GAM-,0910-1,LEARN,Floating Triads 1,See and name Major triads starting on white keys
,,,,,A,52200,GAM-,0910-2,PLAY,Floating Triads 1,See and name Major triads starting on white keys
,,,,,A,52250,GAM-,0910-3,QUIZ,Floating Triads 1,See and name Major triads starting on white keys
,,,,,A,52300,GAM-,0660-1,LEARN,Falling Chords 2,"Visually identify I, IV and V chords in C and G Major"
,,,,,A,52350,GAM-,0660-2,PLAY,Falling Chords 2,"Visually identify I, IV and V chords in C and G Major"
,,,,,A,52400,GAM-,0660-3,QUIZ,Falling Chords 2,"Visually identify I, IV and V chords in C and G Major"
,,,,,A,52450,GAM-,1210-1,LEARN,Hot Air Rhythms 2,"See 2 rhythms, choose which one you hear.  Quarter notes, dotted quarter-eighth notes "
,,,,,A,52500,GAM-,1210-2,PLAY,Hot Air Rhythms 2,"See 2 rhythms, choose which one you hear.  Quarter notes, dotted quarter-eighth notes "
,,,,,A,52550,GAM-,1210-3,QUIZ,Hot Air Rhythms 2,"See 2 rhythms, choose which one you hear.  Quarter notes, dotted quarter-eighth notes "
,,,,,A,52600,GAM-,2290-1,LEARN,Musical Memory Keybd Challenge 1,"Hear, then play back random patterns of notes from the C Major scale-onscreen keyboard"
,,,,,A,52650,GAM-,2290-2,PLAY,Musical Memory Keybd Challenge 1,"Hear, then play back random patterns of notes from the C Major scale-onscreen keyboard"
,,,,,A,52700,GAM-,2290-3,QUIZ,Musical Memory Keybd Challenge 1,"Hear, then play back random patterns of notes from the C Major scale-onscreen keyboard"
,,,,,A,52750,GAM-,1380-5,REVIEW,Interval Rockets 1,"Identify 2nds, 3rds, 4ths, 5ths, 6ths, 7ths & 8ve on the staff"
,,,,,A,52800,GAM-,0040-5,REVIEW,60 Second Club 2 S,Rapidly read & play grand staff # and b notes on the on-screen keyboard-timed
,,,,,A,52850,GAM-,2330-1,LEARN,MIDI Mystery Triads 1,"See the root and play the Major triad on a MIDI keyboard. C,G,F,D,A,E"
,,,,,A,52900,GAM-,2330-2,PLAY,MIDI Mystery Triads 1,"See the root and play the Major triad on a MIDI keyboard. C,G,F,D,A,E"
,,,,,A,52950,GAM-,2330-3,QUIZ,MIDI Mystery Triads 1,"See the root and play the Major triad on a MIDI keyboard. C,G,F,D,A,E"
,SOL,335A,Level 3,Assignment 7,A,53000,GAM-,2970-1,LEARN,Rhythm Factory 3,"Hear & see a 2-measure rhythm.  Are they the same or different? Quarter notes & rests, eighth note pairs"
,,,,,A,53050,GAM-,2970-2,PLAY,Rhythm Factory 3,"Hear & see a 2-measure rhythm.  Are they the same or different? Quarter notes & rests, eighth note pairs"
,,,,,A,53100,GAM-,2970-3,QUIZ,Rhythm Factory 3,"Hear & see a 2-measure rhythm.  Are they the same or different? Quarter notes & rests, eighth note pairs"
,,,,,A,53150,GAM-,1140-1,LEARN,Harmony Puzzle 1,Hear 4 chord progressions. Match each progression to the correct chord symbols. I & V7
,,,,,A,53200,GAM-,1140-2,PLAY,Harmony Puzzle 1,Hear 4 chord progressions. Match each progression to the correct chord symbols. I & V7
,,,,,A,53250,GAM-,1140-3,QUIZ,Harmony Puzzle 1,Hear 4 chord progressions. Match each progression to the correct chord symbols. I & V7
,,,,,A,53300,GAM-,2400-2,PLAY,Note Flakes 1 S,Read and name all treble notes
,,,,,A,53350,GAM-,2400-3,QUIZ,Note Flakes 1 S,Read and name all treble notes
,,,,,A,53400,GAM-,3100-1,LEARN,Rhythm Pop 4,"How many beats? - Adds dotted quarter, eighth note & rest, plus eighth-note pairs"
,,,,,A,53450,GAM-,3100-2,PLAY,Rhythm Pop 4,"How many beats? - Adds dotted quarter, eighth note & rest, plus eighth-note pairs"
,,,,,A,53500,GAM-,3100-3,QUIZ,Rhythm Pop 4,"How many beats? - Adds dotted quarter, eighth note & rest, plus eighth-note pairs"
,,,,,A,53550,GAM-,3050-5,REVIEW,Rhythm Pix 4,"Is this rhythm the same or different from the one you hear? Quarter notes, rests, dotted quarter-eighth note  "
,,,,,A,53600,GAM-,2830-1,LEARN,Pentascale Toolbox 3,Visually identify D A E F Major and minor pentascales 
,,,,,A,53650,GAM-,2830-2,PLAY,Pentascale Toolbox 3,Visually identify D A E F Major and minor pentascales 
,,,,,A,53700,GAM-,2830-3,QUIZ,Pentascale Toolbox 3,Visually identify D A E F Major and minor pentascales 
,,,,,A,53750,GAM-,3190-1,LEARN,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes"
,,,,,A,53800,GAM-,3190-2,PLAY,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes"
,,,,,A,53850,GAM-,3190-3,QUIZ,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes"
,,,,,A,53900,GAM-,0950-1,LEARN,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves
,,,,,A,53950,GAM-,0950-2,PLAY,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves
,,,,,A,54000,GAM-,0950-3,QUIZ,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves
,,,,,A,54050,GAM-,0950-4,CHALLENGE,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves
,SOL,340A,Level 3,Assignment 8,A,54100,GAM-,1520-1,LEARN,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff
,,,,,A,54150,GAM-,1520-2,PLAY,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff
,,,,,A,54200,GAM-,1520-3,QUIZ,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff
,,,,,A,54250,GAM-,1520-4,CHALLENGE,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff
,,,,,A,54300,GAM-,2850-1,LEARN,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played
,,,,,A,54350,GAM-,2850-2,PLAY,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played
,,,,,A,54400,GAM-,2850-3,QUIZ,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played
,,,,,A,54450,GAM-,3230-1,LEARN,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs"
,,,,,A,54500,GAM-,3230-2,PLAY,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs"
,,,,,A,54550,GAM-,3230-3,QUIZ,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs"
,,,,,A,54600,GAM-,3290-1,LEARN,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation
,,,,,A,54650,GAM-,3290-2,PLAY,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation
,,,,,A,54700,GAM-,3290-3,QUIZ,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation
,,,,,A,54750,GAM-,0910-5,REVIEW,Floating Triads 1,See and name Major triads starting on white keys
,,,,,A,54800,GAM-,0370-5,REVIEW,Cannon Intervals 2,"Identify 5ths, 6ths, 7ths & octaves on the keyboard and the staff"
,,,,,A,54850,GAM-,0540-5,REVIEW,Climbing Higher 1,Hear and play back 2nds thru octaves-same root-Major scale
,SOL,345A,Level 3,Assignment 9,A,54900,GAM-,0730-1,LEARN,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game
,,,,,A,54950,GAM-,0730-2,PLAY,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game
,,,,,A,55000,GAM-,0730-3,QUIZ,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game
,,,,,A,55050,GAM-,0610-1,LEARN,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests"
,,,,,A,55100,GAM-,0610-2,PLAY,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests"
,,,,,A,55150,GAM-,0610-3,QUIZ,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests"
,,,,,A,55200,GAM-,2070-1,LEARN,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.
,,,,,A,55250,GAM-,2070-2,PLAY,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.
,,,,,A,55300,GAM-,2070-3,QUIZ,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.
,,,,,A,55350,GAM-,1160-1,LEARN,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths"
,,,,,A,55400,GAM-,1160-2,PLAY,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths"
,,,,,A,55450,GAM-,1160-3,QUIZ,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths"
,,,,,A,55500,GAM-,1170-5,REVIEW,Hearing Triads 1 ,Hear a 4-chord pattern of Major and minor triads and define the quality of each chord.
,,,,,A,55550,GAM-,1540-1,LEARN,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff
,,,,,A,55600,GAM-,1540-2,PLAY,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff
,,,,,A,55650,GAM-,1540-3,QUIZ,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff
,,,,,A,55700,GAM-,1540-4,CHALLENGE,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff
,,,,,A,55750,GAM-,0050-1,LEARN,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed
,,,,,A,55800,GAM-,0050-2,PLAY,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed
,,,,,A,55850,GAM-,0050-3,QUIZ,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed
,,,,,A,55900,GAM-,0050-4,CHALLENGE,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed
,SOL,350A,Level 3,Assignment 10 - Skill Check,A,55950,GAM-,3100-5,REVIEW,Rhythm Pop 4,"How many beats? - Adds dotted quarter, eighth note & rest, plus eighth-note pairs"
,,,,,A,56000,GAM-,2850-5,REVIEW,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played
,,,,,A,56050,GAM-,0660-5,REVIEW,Falling Chords 2,"Visually identify I, IV and V chords in C and G Major"
,,,,,A,56100,GAM-,1140-5,REVIEW,Harmony Puzzle 1,Hear 4 chord progressions. Match each progression to the correct chord symbols. I & V7
,,,,,A,56150,GAM-,1210-5,REVIEW,Hot Air Rhythms 2,"See 2 rhythms, choose which one you hear.  Quarter notes, dotted quarter-eighth notes "
,,,,,A,56200,GAM-,2290-5,REVIEW,Musical Memory Keybd Challenge 1,"Hear, then play back random patterns of notes from the C Major scale-onscreen keyboard"
,,,,,A,56250,GAM-,4000-5,REVIEW,Underwater Clef Hanger,See a note on a line or space. Which clef makes it the displayed letter name?
,,,,,A,56300,GAM-,3190-5,REVIEW,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes"
,,,,,A,56350,GAM-,2830-5,REVIEW,Pentascale Toolbox 3,Visually identify D A E F Major and minor pentascales 
,,,,,A,56400,GAM-,1800-2,PLAY,Major/minor Triad Match 2,Matching major and minor triads in a popular game format - timed
,SOL,355A,Level 3,Assignment 11,A,56450,GAM-,3860-1,LEARN,Triad Launch 1,Write major triads starting on white keys
,,,,,A,56500,GAM-,3860-2,PLAY,Triad Launch 1,Write major triads starting on white keys
,,,,,A,56550,GAM-,3860-3,QUIZ,Triad Launch 1,Write major triads starting on white keys
,,,,,A,56600,GAM-,2420-2,PLAY,Note Flakes 2 S,See several notes on bass staff.  Which note is the letter shown?
,,,,,A,56650,GAM-,2420-3,QUIZ,Note Flakes 2 S,See several notes on bass staff.  Which note is the letter shown?
,,,,,A,56700,GAM-,3870-1,LEARN,Triad Launch 2,Write minor triads starting on white keys
,,,,,A,56750,GAM-,3870-2,PLAY,Triad Launch 2,Write minor triads starting on white keys
,,,,,A,56800,GAM-,3870-3,QUIZ,Triad Launch 2,Write minor triads starting on white keys
,,,,,A,56850,GAM-,0520-1,LEARN,Climbing High 2,"Minor pentascales--hear and play back 2nds, 3rds, 4ths, 5ths - same root"
,,,,,A,56900,GAM-,0520-2,PLAY,Climbing High 2,"Minor pentascales--hear and play back 2nds, 3rds, 4ths, 5ths - same root"
,,,,,A,56950,GAM-,0520-3,QUIZ,Climbing High 2,"Minor pentascales--hear and play back 2nds, 3rds, 4ths, 5ths - same root"
,,,,,A,57000,GAM-,2490-1,LEARN,Order Me Up 1,Name the order of the flats as they appear in key signatures
,,,,,A,57050,GAM-,2490-2,PLAY,Order Me Up 1,Name the order of the flats as they appear in key signatures
,,,,,A,57100,GAM-,2490-3,QUIZ,Order Me Up 1,Name the order of the flats as they appear in key signatures
,,,,,A,57150,GAM-,3790-1,LEARN,Surfin' Rhythms 1,See 3 rhythms.  Which one is played? Quarter notes & eighth-note pairs 4/4 & 3/4
,,,,,A,57200,GAM-,3790-2,PLAY,Surfin' Rhythms 1,See 3 rhythms.  Which one is played? Quarter notes & eighth-note pairs 4/4 & 3/4
,,,,,A,57250,GAM-,3790-3,QUIZ,Surfin' Rhythms 1,See 3 rhythms.  Which one is played? Quarter notes & eighth-note pairs 4/4 & 3/4
,,,,,A,57300,GAM-,0950-6,REV2,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves
,,,,,A,57350,GAM-,2480-3,QUIZ,MIDI Octave Playback 1,Hear & play back random patterns in the C Major scale on a MIDI keyboard
,SOL,360A,Level 3,Assignment 12,A,57400,GAM-,0140-1,LEARN,Beat the Clock - Intervals 2,"Given the first note, play half steps and whole steps on the onscreen keyboard"
,,,,,A,57450,GAM-,0140-2,PLAY,Beat the Clock - Intervals 2,"Given the first note, play half steps and whole steps on the onscreen keyboard"
,,,,,A,57500,GAM-,0140-3,QUIZ,Beat the Clock - Intervals 2,"Given the first note, play half steps and whole steps on the onscreen keyboard"
,,,,,A,57550,GAM-,0580-1,LEARN,Cosmic Key Signatures 2,"Identify D, A and E Major key signatures"
,,,,,A,57600,GAM-,0580-2,PLAY,Cosmic Key Signatures 2,"Identify D, A and E Major key signatures"
,,,,,A,57650,GAM-,0580-3,QUIZ,Cosmic Key Signatures 2,"Identify D, A and E Major key signatures"
,,,,,A,57700,GAM-,3290-5,REVIEW,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation
,,,,,A,57750,GAM-,2430-1,LEARN,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff"
,,,,,A,57800,GAM-,2430-2,PLAY,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff"
,,,,,A,57850,GAM-,2430-3,QUIZ,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff"
,,,,,A,57900,GAM-,2500-1,LEARN,Order Me Up 2,Name the order of the sharps as they appear in key signatures
,,,,,A,57950,GAM-,2500-2,PLAY,Order Me Up 2,Name the order of the sharps as they appear in key signatures
,,,,,A,58000,GAM-,2500-3,QUIZ,Order Me Up 2,Name the order of the sharps as they appear in key signatures
,,,,,A,58050,GAM-,3230-5,REVIEW,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs"
,,,,,A,58100,GAM-,0350-1,LEARN,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard
,,,,,A,58150,GAM-,0350-2,PLAY,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard
,,,,,A,58200,GAM-,0350-3,QUIZ,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard
,,,,,A,58250,GAM-,0350-4,CHALLENGE,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard
,SOL,365A,Level 3,Assignment 13,A,58300,GAM-,2070-5,REVIEW,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.
,,,,,A,58350,GAM-,3000-1,LEARN,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs
,,,,,A,58400,GAM-,3000-2,PLAY,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs
,,,,,A,58450,GAM-,3000-3,QUIZ,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs
,,,,,A,58500,GAM-,2130-1,LEARN,Monkey Hear Monkey Do 2,"Hear, then play back a randomly presented series of pitches in the D Major Pentascale"
,,,,,A,58550,GAM-,2130-2,PLAY,Monkey Hear Monkey Do 2,"Hear, then play back a randomly presented series of pitches in the D Major Pentascale"
,,,,,A,58600,GAM-,2130-3,QUIZ,Monkey Hear Monkey Do 2,"Hear, then play back a randomly presented series of pitches in the D Major Pentascale"
,,,,,A,58650,GAM-,0610-5,REVIEW,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests"
,,,,,A,58700,GAM-,1300-1,LEARN,Interval Arcade 1,"Aurally identify 2nds, 3rds, 4ths & 5ths  - different roots"
,,,,,A,58750,GAM-,1300-2,PLAY,Interval Arcade 1,"Aurally identify 2nds, 3rds, 4ths & 5ths  - different roots"
,,,,,A,58800,GAM-,1300-3,QUIZ,Interval Arcade 1,"Aurally identify 2nds, 3rds, 4ths & 5ths  - different roots"
,,,,,A,58850,GAM-,1160-5,REVIEW,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths"
,,,,,A,58900,GAM-,1850-1,LEARN,Melody Match 3,"Hear a melody, then tell which of 3 melodies is the match"
,,,,,A,58950,GAM-,1850-2,PLAY,Melody Match 3,"Hear a melody, then tell which of 3 melodies is the match"
,,,,,A,59000,GAM-,1850-3,QUIZ,Melody Match 3,"Hear a melody, then tell which of 3 melodies is the match"
,SOL,370A,Level 3,Assignment 14,A,59050,GAM-,3300-1,LEARN,Rhythm Writer 5,Place the barlines in 3-8 rhythms
,,,,,A,59100,GAM-,3300-2,PLAY,Rhythm Writer 5,Place the barlines in 3-8 rhythms
,,,,,A,59150,GAM-,3300-3,QUIZ,Rhythm Writer 5,Place the barlines in 3-8 rhythms
,,,,,A,59200,GAM-,0620-1,LEARN,Downhill Rhythms 4,Which rhythm do you hear?  Patterns in 3-8 meter
,,,,,A,59250,GAM-,0620-2,PLAY,Downhill Rhythms 4,Which rhythm do you hear?  Patterns in 3-8 meter
,,,,,A,59300,GAM-,0620-3,QUIZ,Downhill Rhythms 4,Which rhythm do you hear?  Patterns in 3-8 meter
,,,,,A,59350,GAM-,3110-1,LEARN,Rhythm Pop 5,How many beats? - note values in 3-8 and 6-8
,,,,,A,59400,GAM-,3110-2,PLAY,Rhythm Pop 5,How many beats? - note values in 3-8 and 6-8
,,,,,A,59450,GAM-,3110-3,QUIZ,Rhythm Pop 5,How many beats? - note values in 3-8 and 6-8
,,,,,A,59500,GAM-,1130-1,LEARN,Harmony Pix 2,"Hear a 4-chord progression of I, IV & V7 chords. Same or different from what is seen?"
,,,,,A,59550,GAM-,1130-2,PLAY,Harmony Pix 2,"Hear a 4-chord progression of I, IV & V7 chords. Same or different from what is seen?"
,,,,,A,59600,GAM-,1130-3,QUIZ,Harmony Pix 2,"Hear a 4-chord progression of I, IV & V7 chords. Same or different from what is seen?"
,,,,,A,59650,GAM-,3860-5,REVIEW,Triad Launch 1,Write major triads starting on white keys
,,,,,A,59700,GAM-,1460-1,LEARN,It's All Relative 1,"Identify relative minor key signatures: a, e, d and b minor"
,,,,,A,59750,GAM-,1460-2,PLAY,It's All Relative 1,"Identify relative minor key signatures: a, e, d and b minor"
,,,,,A,59800,GAM-,1460-3,QUIZ,It's All Relative 1,"Identify relative minor key signatures: a, e, d and b minor"
,,,,,A,59850,GAM-,2940-1,LEARN,Relatively Speaking 1,"Identify the key signature and play the keynote:  a, e, d and b minor"
,,,,,A,59900,GAM-,2940-2,PLAY,Relatively Speaking 1,"Identify the key signature and play the keynote:  a, e, d and b minor"
,,,,,A,59950,GAM-,2940-3,QUIZ,Relatively Speaking 1,"Identify the key signature and play the keynote:  a, e, d and b minor"
,,,,,A,60000,GAM-,1940-1,LEARN,MIDI Melody Mimic 3,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi"
,,,,,A,60050,GAM-,1940-2,PLAY,MIDI Melody Mimic 3,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi"
,,,,,A,60100,GAM-,1940-3,QUIZ,MIDI Melody Mimic 3,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi"
,SOL,375A,Level 3,Assignment 15 - Skill Check,A,60150,GAM-,0730-5,REVIEW,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game
,,,,,A,60200,GAM-,2970-5,REVIEW,Rhythm Factory 3,"Hear & see a 2-measure rhythm.  Are they the same or different? Quarter notes & rests, eighth note pairs"
,,,,,A,60250,GAM-,3000-6,REV2,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs
,,,,,A,60300,GAM-,0520-6,REV2,Climbing High 2,"Minor pentascales--hear and play back 2nds, 3rds, 4ths, 5ths - same root"
,,,,,A,60350,GAM-,3790-5,REVIEW,Surfin' Rhythms 1,See 3 rhythms.  Which one is played? Quarter notes & eighth-note pairs 4/4 & 3/4
,,,,,A,60400,GAM-,0580-5,REVIEW,Cosmic Key Signatures 2,"Identify D, A and E Major key signatures"
,,,,,A,60450,GAM-,0350-5,REVIEW,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard
,,,,,A,60500,GAM-,2420-5,REVIEW,Note Flakes 2 S,See several notes on bass staff.  Which note is the letter shown?
,,,,,A,60550,GAM-,2480-5,REVIEW,MIDI Octave Playback 1,Hear & play back random patterns in the C Major scale on a MIDI keyboard
,SOL,380A,Level 3,Assignment 16,A,60600,GAM-,3310-1,LEARN,Rhythm Writer 6,Place the barlines in 6-8 rhythms
,,,,,A,60650,GAM-,3310-2,PLAY,Rhythm Writer 6,Place the barlines in 6-8 rhythms
,,,,,A,60700,GAM-,3310-3,QUIZ,Rhythm Writer 6,Place the barlines in 6-8 rhythms
,,,,,A,60750,GAM-,0630-1,LEARN,Downhill Rhythms 5,Which rhythm do you hear?  Patterns in 6-8 meter
,,,,,A,60800,GAM-,0630-2,PLAY,Downhill Rhythms 5,Which rhythm do you hear?  Patterns in 6-8 meter
,,,,,A,60850,GAM-,0630-3,QUIZ,Downhill Rhythms 5,Which rhythm do you hear?  Patterns in 6-8 meter
,,,,,A,60900,GAM-,1870-1,LEARN,Melody Mayhem 1,"See two melodies in 3/4 range of a 5th, 2nds and 3rds & tell which one you hear"
,,,,,A,60950,GAM-,1870-2,PLAY,Melody Mayhem 1,"See two melodies in 3/4 range of a 5th, 2nds and 3rds & tell which one you hear"
,,,,,A,61000,GAM-,1870-3,QUIZ,Melody Mayhem 1,"See two melodies in 3/4 range of a 5th, 2nds and 3rds & tell which one you hear"
,,,,,A,61050,GAM-,1540-5,REVIEW,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff
,,,,,A,61100,GAM-,0670-1,LEARN,Falling Chords 3,"Visually identify tonic, subdominant & dominant chords in C, G, D & F Major"
,,,,,A,61150,GAM-,0670-2,PLAY,Falling Chords 3,"Visually identify tonic, subdominant & dominant chords in C, G, D & F Major"
